date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:18:32	42548/42548	---M--	200	added ('OK')	image/jpeg	date:Mon,%2004%20Mar%202019%2009:52:13%20GMT	http://www.joanbosch.tv/wp-content/uploads/2019/02/portada-x-web-300x168.jpg	C:/My%20Web%20Sites/webales/www.joanbosch.tv/wp-content/uploads/2019/02/portada-x-web-300x168.jpg	(from http://www.joanbosch.tv/)
14:18:32	44130/44130	---MC-	200	added ('OK')	text/javascript	date:Wed,%2016%20Jan%202019%2020:01:45%20GMT	https://www.google-analytics.com/analytics.js	C:/My%20Web%20Sites/webales/www.google-analytics.com/analytics.js	(from http://www.joanbosch.tv/)
14:18:32	27565/27565	---M--	200	added ('OK')	image/png	date:Mon,%2003%20Sep%202018%2017:38:26%20GMT	http://www.joanbosch.tv/wp-content/uploads/2018/09/Captura-de-pantalla-2018-09-03-a-les-19.24.30-300x167.png	C:/My%20Web%20Sites/webales/www.joanbosch.tv/wp-content/uploads/2018/09/Captura-de-pantalla-2018-09-03-a-les-19.24.30-300x167.png	(from http://www.joanbosch.tv/)
14:18:32	51061/51061	---M--	200	added ('OK')	image/png	date:Wed,%2018%20Jul%202018%2015:29:14%20GMT	http://www.joanbosch.tv/wp-content/uploads/2018/07/1-300x128.png	C:/My%20Web%20Sites/webales/www.joanbosch.tv/wp-content/uploads/2018/07/1-300x128.png	(from http://www.joanbosch.tv/)
14:18:33	21586/21586	---MCZ	200	added ('OK')	text/html	date:Mon,%2018%20Mar%202019%2009:36:21%20GMT	http://www.joanbosch.tv/manifesto/	C:/My%20Web%20Sites/webales/www.joanbosch.tv/manifesto/index.html	(from http://www.joanbosch.tv/)
14:18:33	21458/21458	---MCZ	200	added ('OK')	text/html	date:Mon,%2018%20Mar%202019%2009:36:21%20GMT	http://www.joanbosch.tv/escupe-fuego/	C:/My%20Web%20Sites/webales/www.joanbosch.tv/escupe-fuego/index.html	(from http://www.joanbosch.tv/)
14:18:34	21116/21116	---MCZ	200	added ('OK')	text/html	date:Mon,%2018%20Mar%202019%2009:36:21%20GMT	http://www.joanbosch.tv/long-distance/	C:/My%20Web%20Sites/webales/www.joanbosch.tv/long-distance/index.html	(from http://www.joanbosch.tv/)
14:18:34	21634/21634	---MCZ	200	added ('OK')	text/html	date:Mon,%2018%20Mar%202019%2009:36:21%20GMT	http://www.joanbosch.tv/contra-la-violencia-en-el-futbol/	C:/My%20Web%20Sites/webales/www.joanbosch.tv/contra-la-violencia-en-el-futbol/index.html	(from http://www.joanbosch.tv/)
14:18:35	23117/23117	---M--	200	added ('OK')	image/jpeg	date:Wed,%2024%20Jan%202018%2009:59:20%20GMT	http://www.joanbosch.tv/wp-content/uploads/2018/01/long-distance-300x188.jpg	C:/My%20Web%20Sites/webales/www.joanbosch.tv/wp-content/uploads/2018/01/long-distance-300x188.jpg	(from http://www.joanbosch.tv/)
14:18:35	21632/21632	---MCZ	200	added ('OK')	text/html	date:Mon,%2018%20Mar%202019%2009:36:20%20GMT	http://www.joanbosch.tv/brand-new-thing/	C:/My%20Web%20Sites/webales/www.joanbosch.tv/brand-new-thing/index.html	(from http://www.joanbosch.tv/)
14:18:37	21634/21634	---MCZ	200	added ('OK')	text/html	date:Mon,%2018%20Mar%202019%2009:36:20%20GMT	http://www.joanbosch.tv/pidete-mas-ti/	C:/My%20Web%20Sites/webales/www.joanbosch.tv/pidete-mas-ti/index.html	(from http://www.joanbosch.tv/)
14:18:40	49668/49668	---M--	200	added ('OK')	image/png	date:Mon,%2011%20Jun%202018%2021:09:37%20GMT	http://www.joanbosch.tv/wp-content/uploads/2018/06/Captura-de-pantalla-2018-06-11-a-les-15.18.46-300x126.png	C:/My%20Web%20Sites/webales/www.joanbosch.tv/wp-content/uploads/2018/06/Captura-de-pantalla-2018-06-11-a-les-15.18.46-300x126.png	(from http://www.joanbosch.tv/)
14:18:40	21344/21344	---MCZ	200	added ('OK')	text/html	date:Mon,%2018%20Mar%202019%2009:36:19%20GMT	http://www.joanbosch.tv/conoce-tu-cultura-mejora-tu-futuro/	C:/My%20Web%20Sites/webales/www.joanbosch.tv/conoce-tu-cultura-mejora-tu-futuro/index.html	(from http://www.joanbosch.tv/)
14:18:41	5954/5954	---M--	200	added ('OK')	image/jpeg	date:Mon,%2022%20May%202017%2009:34:24%20GMT	http://www.joanbosch.tv/wp-content/uploads/2017/04/Captura-de-pantalla-2017-05-10-a-les-19.37.31-300x168.jpg	C:/My%20Web%20Sites/webales/www.joanbosch.tv/wp-content/uploads/2017/04/Captura-de-pantalla-2017-05-10-a-les-19.37.31-300x168.jpg	(from http://www.joanbosch.tv/)
14:18:42	20817/20817	---MCZ	200	added ('OK')	text/html	date:Mon,%2018%20Mar%202019%2009:36:19%20GMT	http://www.joanbosch.tv/homesick/	C:/My%20Web%20Sites/webales/www.joanbosch.tv/homesick/index.html	(from http://www.joanbosch.tv/)
14:18:45	58662/58662	---M--	200	added ('OK')	image/png	date:Sun,%2025%20Feb%202018%2012:08:07%20GMT	http://www.joanbosch.tv/wp-content/uploads/2018/02/Captura-de-pantalla-2018-02-25-a-les-13.04.00-300x168.png	C:/My%20Web%20Sites/webales/www.joanbosch.tv/wp-content/uploads/2018/02/Captura-de-pantalla-2018-02-25-a-les-13.04.00-300x168.png	(from http://www.joanbosch.tv/)
14:18:45	21421/21421	---MCZ	200	added ('OK')	text/html	date:Mon,%2018%20Mar%202019%2009:36:19%20GMT	http://www.joanbosch.tv/nube/	C:/My%20Web%20Sites/webales/www.joanbosch.tv/nube/index.html	(from http://www.joanbosch.tv/)
14:18:47	6512/6512	---M--	200	added ('OK')	image/jpeg	date:Mon,%2022%20May%202017%2009:44:19%20GMT	http://www.joanbosch.tv/wp-content/uploads/2017/04/fdasaaa-1-300x100.jpg	C:/My%20Web%20Sites/webales/www.joanbosch.tv/wp-content/uploads/2017/04/fdasaaa-1-300x100.jpg	(from http://www.joanbosch.tv/)
14:18:47	21662/21662	---MCZ	200	added ('OK')	text/html	date:Mon,%2018%20Mar%202019%2009:36:19%20GMT	http://www.joanbosch.tv/isla-desierta/	C:/My%20Web%20Sites/webales/www.joanbosch.tv/isla-desierta/index.html	(from http://www.joanbosch.tv/)
14:18:48	70482/70482	---M--	200	added ('OK')	image/png	date:Tue,%2030%20Oct%202018%2009:24:38%20GMT	http://www.joanbosch.tv/wp-content/uploads/2018/10/1-300x168.png	C:/My%20Web%20Sites/webales/www.joanbosch.tv/wp-content/uploads/2018/10/1-300x168.png	(from http://www.joanbosch.tv/)
14:18:48	98784/98784	---M--	200	added ('OK')	image/png	date:Tue,%2013%20Mar%202018%2015:01:37%20GMT	http://www.joanbosch.tv/wp-content/uploads/2018/03/Captura-de-pantalla-2018-03-13-a-les-13.40.11-300x256.png	C:/My%20Web%20Sites/webales/www.joanbosch.tv/wp-content/uploads/2018/03/Captura-de-pantalla-2018-03-13-a-les-13.40.11-300x256.png	(from http://www.joanbosch.tv/)
14:18:50	21392/21392	---MCZ	200	added ('OK')	text/html	date:Mon,%2018%20Mar%202019%2009:36:18%20GMT	http://www.joanbosch.tv/delilium/	C:/My%20Web%20Sites/webales/www.joanbosch.tv/delilium/index.html	(from http://www.joanbosch.tv/)
14:18:50	21342/21342	---MCZ	200	added ('OK')	text/html	date:Mon,%2018%20Mar%202019%2009:36:18%20GMT	http://www.joanbosch.tv/aficion-dc/	C:/My%20Web%20Sites/webales/www.joanbosch.tv/aficion-dc/index.html	(from http://www.joanbosch.tv/)
14:18:51	19213/19213	---M--	200	added ('OK')	image/jpeg	date:Mon,%2022%20May%202017%2009:44:33%20GMT	http://www.joanbosch.tv/wp-content/uploads/2017/04/1111-1-300x169.jpg	C:/My%20Web%20Sites/webales/www.joanbosch.tv/wp-content/uploads/2017/04/1111-1-300x169.jpg	(from http://www.joanbosch.tv/)
14:18:51	21622/21622	---MCZ	200	added ('OK')	text/html	date:Mon,%2018%20Mar%202019%2009:36:18%20GMT	http://www.joanbosch.tv/cold-dark-lonely/	C:/My%20Web%20Sites/webales/www.joanbosch.tv/cold-dark-lonely/index.html	(from http://www.joanbosch.tv/)
14:18:52	8535/8535	---M--	200	added ('OK')	image/jpeg	date:Mon,%2022%20May%202017%2009:44:27%20GMT	http://www.joanbosch.tv/wp-content/uploads/2017/04/Captura-de-pantalla-2017-04-29-a-les-15.32.08-copy-1-300x126.jpg	C:/My%20Web%20Sites/webales/www.joanbosch.tv/wp-content/uploads/2017/04/Captura-de-pantalla-2017-04-29-a-les-15.32.08-copy-1-300x126.jpg	(from http://www.joanbosch.tv/)
14:18:52	64810/64810	---M--	200	added ('OK')	image/png	date:Fri,%2020%20Apr%202018%2012:39:12%20GMT	http://www.joanbosch.tv/wp-content/uploads/2018/04/Captura-de-pantalla-2018-04-20-a-les-14.38.32-300x125.png	C:/My%20Web%20Sites/webales/www.joanbosch.tv/wp-content/uploads/2018/04/Captura-de-pantalla-2018-04-20-a-les-14.38.32-300x125.png	(from http://www.joanbosch.tv/)
14:18:53	21577/21577	---MCZ	200	added ('OK')	text/html	date:Mon,%2018%20Mar%202019%2009:36:17%20GMT	http://www.joanbosch.tv/cheating/	C:/My%20Web%20Sites/webales/www.joanbosch.tv/cheating/index.html	(from http://www.joanbosch.tv/)
14:18:53	7902/7902	---M--	200	added ('OK')	image/jpeg	date:Mon,%2022%20May%202017%2009:44:30%20GMT	http://www.joanbosch.tv/wp-content/uploads/2017/04/jfoasdasdfasfasd-1-300x126.jpg	C:/My%20Web%20Sites/webales/www.joanbosch.tv/wp-content/uploads/2017/04/jfoasdasdfasfasd-1-300x126.jpg	(from http://www.joanbosch.tv/)
14:18:53	11428/11428	---M--	200	added ('OK')	image/jpeg	date:Mon,%2022%20May%202017%2009:44:22%20GMT	http://www.joanbosch.tv/wp-content/uploads/2017/04/ldweifdsa-1-300x149.jpg	C:/My%20Web%20Sites/webales/www.joanbosch.tv/wp-content/uploads/2017/04/ldweifdsa-1-300x149.jpg	(from http://www.joanbosch.tv/)
14:18:54	21053/21053	---MCZ	200	added ('OK')	text/html	date:Mon,%2018%20Mar%202019%2009:36:16%20GMT	http://www.joanbosch.tv/nathy-peluso/	C:/My%20Web%20Sites/webales/www.joanbosch.tv/nathy-peluso/index.html	(from http://www.joanbosch.tv/)
14:18:54	21739/21739	---MCZ	200	added ('OK')	text/html	date:Mon,%2018%20Mar%202019%2009:36:17%20GMT	http://www.joanbosch.tv/les-coses/	C:/My%20Web%20Sites/webales/www.joanbosch.tv/les-coses/index.html	(from http://www.joanbosch.tv/)
14:18:56	17755/17755	---M--	200	added ('OK')	image/jpeg	date:Thu,%2008%20Nov%202018%2010:57:01%20GMT	http://www.joanbosch.tv/wp-content/uploads/2018/11/nars-copy-300x168.jpg	C:/My%20Web%20Sites/webales/www.joanbosch.tv/wp-content/uploads/2018/11/nars-copy-300x168.jpg	(from http://www.joanbosch.tv/)
14:18:58	63832/63832	---M--	200	added ('OK')	image/png	date:Mon,%2023%20Apr%202018%2016:52:27%20GMT	http://www.joanbosch.tv/wp-content/uploads/2018/04/Captura-de-pantalla-2018-04-23-a-les-18.31.20-300x126.png	C:/My%20Web%20Sites/webales/www.joanbosch.tv/wp-content/uploads/2018/04/Captura-de-pantalla-2018-04-23-a-les-18.31.20-300x126.png	(from http://www.joanbosch.tv/)
14:19:10	72293/72293	---M--	200	added ('OK')	image/jpeg	date:Wed,%2024%20Jan%202018%2009:59:20%20GMT	http://www.joanbosch.tv/wp-content/uploads/2018/01/long-distance-1024x640.jpg	C:/My%20Web%20Sites/webales/www.joanbosch.tv/wp-content/uploads/2018/01/long-distance-1024x640.jpg	(from http://www.joanbosch.tv/)
14:19:38	267660/267660	---M--	200	added ('OK')	image/jpeg	date:Mon,%2004%20Mar%202019%2009:52:13%20GMT	http://www.joanbosch.tv/wp-content/uploads/2019/02/portada-x-web-1024x572.jpg	C:/My%20Web%20Sites/webales/www.joanbosch.tv/wp-content/uploads/2019/02/portada-x-web-1024x572.jpg	(from http://www.joanbosch.tv/)
14:19:47	315298/315298	---M--	200	added ('OK')	image/png	date:Mon,%2003%20Sep%202018%2017:38:30%20GMT	http://www.joanbosch.tv/wp-content/uploads/2018/09/Captura-de-pantalla-2018-09-03-a-les-19.24.30-1024x569.png	C:/My%20Web%20Sites/webales/www.joanbosch.tv/wp-content/uploads/2018/09/Captura-de-pantalla-2018-09-03-a-les-19.24.30-1024x569.png	(from http://www.joanbosch.tv/)
14:20:13	483628/483628	---M--	200	added ('OK')	image/png	date:Wed,%2018%20Jul%202018%2015:29:18%20GMT	http://www.joanbosch.tv/wp-content/uploads/2018/07/1-1024x435.png	C:/My%20Web%20Sites/webales/www.joanbosch.tv/wp-content/uploads/2018/07/1-1024x435.png	(from http://www.joanbosch.tv/)
14:20:28	477030/477030	---M--	200	added ('OK')	image/png	date:Mon,%2011%20Jun%202018%2021:09:43%20GMT	http://www.joanbosch.tv/wp-content/uploads/2018/06/Captura-de-pantalla-2018-06-11-a-les-15.18.46-1024x431.png	C:/My%20Web%20Sites/webales/www.joanbosch.tv/wp-content/uploads/2018/06/Captura-de-pantalla-2018-06-11-a-les-15.18.46-1024x431.png	(from http://www.joanbosch.tv/)
14:20:36	48881/48881	---M--	200	added ('OK')	image/jpeg	date:Mon,%2022%20May%202017%2009:34:25%20GMT	http://www.joanbosch.tv/wp-content/uploads/2017/04/Captura-de-pantalla-2017-05-10-a-les-19.37.31-1024x573.jpg	C:/My%20Web%20Sites/webales/www.joanbosch.tv/wp-content/uploads/2017/04/Captura-de-pantalla-2017-05-10-a-les-19.37.31-1024x573.jpg	(from http://www.joanbosch.tv/)
14:21:44	721322/721322	---M--	200	added ('OK')	image/png	date:Sun,%2025%20Feb%202018%2012:08:14%20GMT	http://www.joanbosch.tv/wp-content/uploads/2018/02/Captura-de-pantalla-2018-02-25-a-les-13.04.00-1024x574.png	C:/My%20Web%20Sites/webales/www.joanbosch.tv/wp-content/uploads/2018/02/Captura-de-pantalla-2018-02-25-a-les-13.04.00-1024x574.png	(from http://www.joanbosch.tv/)
14:21:49	32486/32486	---M--	200	added ('OK')	image/jpeg	date:Mon,%2022%20May%202017%2009:44:19%20GMT	http://www.joanbosch.tv/wp-content/uploads/2017/04/fdasaaa-1-1024x341.jpg	C:/My%20Web%20Sites/webales/www.joanbosch.tv/wp-content/uploads/2017/04/fdasaaa-1-1024x341.jpg	(from http://www.joanbosch.tv/)
14:22:05	691098/691098	---M--	200	added ('OK')	image/png	date:Tue,%2030%20Oct%202018%2009:24:46%20GMT	http://www.joanbosch.tv/wp-content/uploads/2018/10/1-1024x574.png	C:/My%20Web%20Sites/webales/www.joanbosch.tv/wp-content/uploads/2018/10/1-1024x574.png	(from http://www.joanbosch.tv/)
14:22:09	118048/118048	---M--	200	added ('OK')	image/jpeg	date:Mon,%2022%20May%202017%2009:44:33%20GMT	http://www.joanbosch.tv/wp-content/uploads/2017/04/1111-1-1024x576.jpg	C:/My%20Web%20Sites/webales/www.joanbosch.tv/wp-content/uploads/2017/04/1111-1-1024x576.jpg	(from http://www.joanbosch.tv/)
14:22:17	49756/49756	---M--	200	added ('OK')	image/jpeg	date:Mon,%2022%20May%202017%2009:44:28%20GMT	http://www.joanbosch.tv/wp-content/uploads/2017/04/Captura-de-pantalla-2017-04-29-a-les-15.32.08-copy-1-1024x429.jpg	C:/My%20Web%20Sites/webales/www.joanbosch.tv/wp-content/uploads/2017/04/Captura-de-pantalla-2017-04-29-a-les-15.32.08-copy-1-1024x429.jpg	(from http://www.joanbosch.tv/)
14:22:27	684443/684443	---M--	200	added ('OK')	image/png	date:Fri,%2020%20Apr%202018%2012:39:14%20GMT	http://www.joanbosch.tv/wp-content/uploads/2018/04/Captura-de-pantalla-2018-04-20-a-les-14.38.32-1024x427.png	C:/My%20Web%20Sites/webales/www.joanbosch.tv/wp-content/uploads/2018/04/Captura-de-pantalla-2018-04-20-a-les-14.38.32-1024x427.png	(from http://www.joanbosch.tv/)
14:22:28	68106/68106	---M--	200	added ('OK')	image/jpeg	date:Mon,%2022%20May%202017%2009:44:22%20GMT	http://www.joanbosch.tv/wp-content/uploads/2017/04/ldweifdsa-1-1024x510.jpg	C:/My%20Web%20Sites/webales/www.joanbosch.tv/wp-content/uploads/2017/04/ldweifdsa-1-1024x510.jpg	(from http://www.joanbosch.tv/)
14:22:32	1079053/1079053	---M--	200	added ('OK')	image/png	date:Tue,%2013%20Mar%202018%2015:01:47%20GMT	http://www.joanbosch.tv/wp-content/uploads/2018/03/Captura-de-pantalla-2018-03-13-a-les-13.40.11-1024x875.png	C:/My%20Web%20Sites/webales/www.joanbosch.tv/wp-content/uploads/2018/03/Captura-de-pantalla-2018-03-13-a-les-13.40.11-1024x875.png	(from http://www.joanbosch.tv/)
14:22:34	19484/19484	---M-Z	200	added ('OK')	application/javascript	date:Thu,%2019%20Jan%202017%2014:44:05%20GMT	http://www.joanbosch.tv/wp-content/themes/joanbosch/js/modernizr-2.6.2-respond-1.1.0.min.js	C:/My%20Web%20Sites/webales/www.joanbosch.tv/wp-content/themes/joanbosch/js/modernizr-2.6.2-respond-1.1.0.min.js	(from http://www.joanbosch.tv/)
14:22:34	42654/42654	---M--	200	added ('OK')	image/jpeg	date:Mon,%2022%20May%202017%2009:44:30%20GMT	http://www.joanbosch.tv/wp-content/uploads/2017/04/jfoasdasdfasfasd-1-1024x430.jpg	C:/My%20Web%20Sites/webales/www.joanbosch.tv/wp-content/uploads/2017/04/jfoasdasdfasfasd-1-1024x430.jpg	(from http://www.joanbosch.tv/)
14:22:34	37472/37472	---M--	200	added ('OK')	image/jpeg	date:Thu,%2008%20Nov%202018%2010:57:01%20GMT	http://www.joanbosch.tv/wp-content/uploads/2018/11/nars-copy-1024x574.jpg	C:/My%20Web%20Sites/webales/www.joanbosch.tv/wp-content/uploads/2018/11/nars-copy-1024x574.jpg	(from http://www.joanbosch.tv/)
14:22:35	3941/3941	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2022%20May%202017%2010:15:49%20GMT	http://www.joanbosch.tv/wp-content/themes/joanbosch/js/main.js	C:/My%20Web%20Sites/webales/www.joanbosch.tv/wp-content/themes/joanbosch/js/main.js	(from http://www.joanbosch.tv/)
14:22:35	1403/1403	---M-Z	200	added ('OK')	application/javascript	date:Thu,%2013%20Dec%202018%2010:25:34%20GMT	http://www.joanbosch.tv/wp-includes/js/wp-embed.min.js?ver=4.9.10	C:/My%20Web%20Sites/webales/www.joanbosch.tv/wp-includes/js/wp-embed.min8e83.js	(from http://www.joanbosch.tv/)
14:22:35	41953/41953	---M-Z	200	added ('OK')	application/javascript	date:Thu,%2019%20Jan%202017%2014:44:06%20GMT	http://www.joanbosch.tv/wp-content/themes/joanbosch/js/slick.min.js	C:/My%20Web%20Sites/webales/www.joanbosch.tv/wp-content/themes/joanbosch/js/slick.min.js	(from http://www.joanbosch.tv/)
14:22:51	96752/96752	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	date:Tue,%2018%20Apr%202017%2022:52:14%20GMT	http://www.joanbosch.tv/wp-content/themes/joanbosch/fonts/AtlasGrotesk-Regular.eot	C:/My%20Web%20Sites/webales/www.joanbosch.tv/wp-content/themes/joanbosch/fonts/AtlasGrotesk-Regular.eot	(from http://www.joanbosch.tv/wp-content/cache/min/1/wp-content/themes/joanbosch/style-206b74d9dc70c4e3f9cb15227bdf4494.css)
14:22:52	96752/96752	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	date:Tue,%2018%20Apr%202017%2022:52:14%20GMT	http://www.joanbosch.tv/wp-content/themes/joanbosch/fonts/AtlasGrotesk-Regular.eot?	C:/My%20Web%20Sites/webales/www.joanbosch.tv/wp-content/themes/joanbosch/fonts/AtlasGrotesk-Regulard41d.eot	(from http://www.joanbosch.tv/wp-content/cache/min/1/wp-content/themes/joanbosch/style-206b74d9dc70c4e3f9cb15227bdf4494.css)
14:22:57	130536/130536	---MCZ	200	added ('OK')	application/x-font-woff	date:Tue,%2018%20Apr%202017%2022:52:18%20GMT	http://www.joanbosch.tv/wp-content/themes/joanbosch/fonts/AtlasGrotesk-Regular.woff	C:/My%20Web%20Sites/webales/www.joanbosch.tv/wp-content/themes/joanbosch/fonts/AtlasGrotesk-Regular.woff	(from http://www.joanbosch.tv/wp-content/cache/min/1/wp-content/themes/joanbosch/style-206b74d9dc70c4e3f9cb15227bdf4494.css)
14:23:07	2509764/2509764	---MCZ	200	added ('OK')	image/svg+xml	date:Tue,%2018%20Apr%202017%2022:52:57%20GMT	http://www.joanbosch.tv/wp-content/themes/joanbosch/fonts/AtlasGrotesk-Regular.svg	C:/My%20Web%20Sites/webales/www.joanbosch.tv/wp-content/themes/joanbosch/fonts/AtlasGrotesk-Regular.svg	(from http://www.joanbosch.tv/wp-content/cache/min/1/wp-content/themes/joanbosch/style-206b74d9dc70c4e3f9cb15227bdf4494.css)
14:23:18	98879/98879	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	date:Sun,%2007%20May%202017%2017:34:51%20GMT	http://www.joanbosch.tv/wp-content/themes/joanbosch/fonts/AtlasGrotesk-Medium.eot	C:/My%20Web%20Sites/webales/www.joanbosch.tv/wp-content/themes/joanbosch/fonts/AtlasGrotesk-Medium.eot	(from http://www.joanbosch.tv/wp-content/cache/min/1/wp-content/themes/joanbosch/style-206b74d9dc70c4e3f9cb15227bdf4494.css)
14:23:19	377528/377528	---MCZ	200	added ('OK')	text/plain	date:Tue,%2018%20Apr%202017%2022:52:22%20GMT	http://www.joanbosch.tv/wp-content/themes/joanbosch/fonts/AtlasGrotesk-Regular.ttf	C:/My%20Web%20Sites/webales/www.joanbosch.tv/wp-content/themes/joanbosch/fonts/AtlasGrotesk-Regular.ttf	(from http://www.joanbosch.tv/wp-content/cache/min/1/wp-content/themes/joanbosch/style-206b74d9dc70c4e3f9cb15227bdf4494.css)
14:23:27	128072/128072	---MCZ	200	added ('OK')	application/x-font-woff	date:Sun,%2007%20May%202017%2017:35:08%20GMT	http://www.joanbosch.tv/wp-content/themes/joanbosch/fonts/AtlasGrotesk-Medium.woff	C:/My%20Web%20Sites/webales/www.joanbosch.tv/wp-content/themes/joanbosch/fonts/AtlasGrotesk-Medium.woff	(from http://www.joanbosch.tv/wp-content/cache/min/1/wp-content/themes/joanbosch/style-206b74d9dc70c4e3f9cb15227bdf4494.css)
14:23:40	98879/98879	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	date:Sun,%2007%20May%202017%2017:34:51%20GMT	http://www.joanbosch.tv/wp-content/themes/joanbosch/fonts/AtlasGrotesk-Medium.eot?	C:/My%20Web%20Sites/webales/www.joanbosch.tv/wp-content/themes/joanbosch/fonts/AtlasGrotesk-Mediumd41d.eot	(from http://www.joanbosch.tv/wp-content/cache/min/1/wp-content/themes/joanbosch/style-206b74d9dc70c4e3f9cb15227bdf4494.css)
14:23:46	2802062/2802062	---MCZ	200	added ('OK')	image/svg+xml	date:Sun,%2007%20May%202017%2017:35:28%20GMT	http://www.joanbosch.tv/wp-content/themes/joanbosch/fonts/AtlasGrotesk-Medium.svg	C:/My%20Web%20Sites/webales/www.joanbosch.tv/wp-content/themes/joanbosch/fonts/AtlasGrotesk-Medium.svg	(from http://www.joanbosch.tv/wp-content/cache/min/1/wp-content/themes/joanbosch/style-206b74d9dc70c4e3f9cb15227bdf4494.css)
14:23:49	356228/356228	---MCZ	200	added ('OK')	text/plain	date:Sun,%2007%20May%202017%2017:35:15%20GMT	http://www.joanbosch.tv/wp-content/themes/joanbosch/fonts/AtlasGrotesk-Medium.ttf	C:/My%20Web%20Sites/webales/www.joanbosch.tv/wp-content/themes/joanbosch/fonts/AtlasGrotesk-Medium.ttf	(from http://www.joanbosch.tv/wp-content/cache/min/1/wp-content/themes/joanbosch/style-206b74d9dc70c4e3f9cb15227bdf4494.css)
14:23:56	666010/666010	---M--	200	added ('OK')	image/png	date:Mon,%2023%20Apr%202018%2016:52:31%20GMT	http://www.joanbosch.tv/wp-content/uploads/2018/04/Captura-de-pantalla-2018-04-23-a-les-18.31.20-1024x429.png	C:/My%20Web%20Sites/webales/www.joanbosch.tv/wp-content/uploads/2018/04/Captura-de-pantalla-2018-04-23-a-les-18.31.20-1024x429.png	(from http://www.joanbosch.tv/)
14:24:14	199003/199003	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	date:Tue,%2018%20Apr%202017%2022:52:54%20GMT	http://www.joanbosch.tv/wp-content/themes/joanbosch/fonts/ACaslonPro-Regular.eot	C:/My%20Web%20Sites/webales/www.joanbosch.tv/wp-content/themes/joanbosch/fonts/ACaslonPro-Regular.eot	(from http://www.joanbosch.tv/wp-content/cache/min/1/wp-content/themes/joanbosch/style-206b74d9dc70c4e3f9cb15227bdf4494.css)
14:24:25	1107101/1107101	---MCZ	200	added ('OK')	image/svg+xml	date:Tue,%2018%20Apr%202017%2022:53:14%20GMT	http://www.joanbosch.tv/wp-content/themes/joanbosch/fonts/ACaslonPro-Regular.svg	C:/My%20Web%20Sites/webales/www.joanbosch.tv/wp-content/themes/joanbosch/fonts/ACaslonPro-Regular.svg	(from http://www.joanbosch.tv/wp-content/cache/min/1/wp-content/themes/joanbosch/style-206b74d9dc70c4e3f9cb15227bdf4494.css)
14:24:25	199003/199003	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	date:Tue,%2018%20Apr%202017%2022:52:54%20GMT	http://www.joanbosch.tv/wp-content/themes/joanbosch/fonts/ACaslonPro-Regular.eot?	C:/My%20Web%20Sites/webales/www.joanbosch.tv/wp-content/themes/joanbosch/fonts/ACaslonPro-Regulard41d.eot	(from http://www.joanbosch.tv/wp-content/cache/min/1/wp-content/themes/joanbosch/style-206b74d9dc70c4e3f9cb15227bdf4494.css)
14:24:26	246/246	---M--	200	added ('OK')	image/png	date:Wed,%2010%20May%202017%2012:55:58%20GMT	http://www.joanbosch.tv/wp-content/themes/joanbosch/img/cursor_rojo.png	C:/My%20Web%20Sites/webales/www.joanbosch.tv/wp-content/themes/joanbosch/img/cursor_rojo.png	(from http://www.joanbosch.tv/wp-content/cache/min/1/wp-content/themes/joanbosch/style-206b74d9dc70c4e3f9cb15227bdf4494.css)
